slub-id,seiten
39946221X-18740416,12
39946221X-19200412,40
39946221X-19070304,52
39946221X-18900808,20
39946221X-18431110,20
39946221X-18670401,16
39946221X-19030109,40
39946221X-19210729,40
39946221X-18441115,20
39946221X-18550510,12
39946221X-19181214,44
39946221X-18520227,16
39946221X-19160323,40
39946221X-19220920,52
39946221X-18831114,28
39946221X-18671220,12
39946221X-18830202,20
39946221X-18540123,16
39946221X-19051108,60
39946221X-18730624,16
39946221X-18790317,20
39946221X-18741013,12
39946221X-19110310,56
39946221X-18900502,20
39946221X-18600716,20
39946221X-18540424,12
39946221X-19011009,32
39946221X-18991101,44
39946221X-19251230,24
39946221X-18740228,16
39946221X-18810817,16
39946221X-18790430,16
39946221X-19050425,52
39946221X-18960404,40
39946221X-18720627,12
39946221X-18750421,16
39946221X-18960910,20
39946221X-18800413,16
39946221X-19050530,36
39946221X-19081223,28
39946221X-18910218,28
39946221X-18840303,20
39946221X-19130111,52
39946221X-18510321,8
39946221X-18750210,16
39946221X-18950518,20
39946221X-19250522,68
39946221X-19120710,43
39946221X-19091029,60
39946221X-18661019,20
39946221X-18941217,12
39946221X-19160918,36
39946221X-18870223,20
39946221X-18910622,24
39946221X-19100902,48
39946221X-18870714,16
39946221X-18840112,20
39946221X-19090901,44
39946221X-18910206,24
39946221X-19160830,28
39946221X-19000517,32
39946221X-18840301,20
39946221X-18801224,12
39946221X-19270718,20
39946221X-19280130,27
39946221X-19150316,56
39946221X-18830118,20
39946221X-18800427,16
39946221X-18551012,20
39946221X-19010921,48
39946221X-18760909,16
39946221X-18390621,12
39946221X-18930929,32
39946221X-19150703,28
39946221X-18750301,20
39946221X-19131115,84
39946221X-18721023,20
39946221X-18420812,8
39946221X-19160511,40
39946221X-19020228,48
39946221X-18680120,8
39946221X-18631014,20
39946221X-18980901,32
39946221X-18950626,16
39946221X-18780722,16
39946221X-18990128,36
39946221X-18900927,24
39946221X-19150520,36
39946221X-18700514,16
39946221X-19100105,44
39946221X-19260113,40
39946221X-19170828,44
39946221X-18551031,12
39946221X-18350807,16
39946221X-18880425,24
39946221X-18811224,12
39946221X-18920609,28
39946221X-18681016,16
39946221X-19251103,118
39946221X-19181011,40
39946221X-19000210,36
39946221X-19031010,52
39946221X-18370815,12
39946221X-19061206,72
39946221X-18420121,8
39946221X-18990406,20
39946221X-18890608,20
39946221X-18580310,16
39946221X-18680612,12
39946221X-18920413,24
39946221X-18930128,24
39946221X-18601128,24
39946221X-18740729,16
39946221X-18990330,28
39946221X-19140528,60
39946221X-18580712,16
39946221X-18940906,28
39946221X-18930622,24
39946221X-19140331,60
39946221X-19071125,64
39946221X-19260628,31
39946221X-18720412,16
39946221X-19001110,52
39946221X-19170601,43
39946221X-19131022,79
39946221X-19141003,32
39946221X-19000706,28
39946221X-18600423,16
39946221X-18670710,12
39946221X-19271008,76
39946221X-19090219,60
39946221X-19131230,36
39946221X-18651204,20
39946221X-18870829,24
39946221X-19100118,56
39946221X-19160225,32
39946221X-18840729,12
39946221X-19101228,40
39946221X-19141111,32
39946221X-18610111,16
39946221X-18651020,24
39946221X-19031020,48
39946221X-19040714,36
39946221X-18580122,20
39946221X-19240315,79
39946221X-19150213,44
39946221X-18910317,24
39946221X-18770628,12
39946221X-18670815,8
39946221X-19170109,48
39946221X-19180909,36
39946221X-18750424,16
39946221X-18910606,24
39946221X-18730218,12
39946221X-19030323,36
39946221X-19001227,28
39946221X-19210609,47
39946221X-19111201,75
39946221X-18750416,16
39946221X-19041109,48
39946221X-18890605,44
39946221X-18921212,28
39946221X-18471029,16
39946221X-18620328,12
39946221X-18750217,16
39946221X-19020426,40
39946221X-18780411,20
39946221X-19000810,28
39946221X-19141222,32
39946221X-19030127,36
39946221X-18840225,20
39946221X-18950619,20
39946221X-18620310,20
39946221X-18700420,16
39946221X-18960626,20
39946221X-18600827,16
39946221X-19190327,64
39946221X-19130712,44
39946221X-18370516,8
39946221X-19110130,76
39946221X-18860923,28
39946221X-18580407,20
39946221X-18690118,16
39946221X-19260920,51
39946221X-19120726,35
39946221X-18820613,12
39946221X-18681009,12
39946221X-18731004,16
39946221X-18690703,12
39946221X-18821221,12
39946221X-18901224,20
39946221X-19161005,32
39946221X-18700303,20
39946221X-18670206,12
39946221X-18681104,16
39946221X-18930120,24
39946221X-18691106,12
39946221X-18690201,16
39946221X-18790305,16
39946221X-19020730,24
39946221X-18980916,32
39946221X-19130808,40
39946221X-18670122,12
39946221X-18770828,12
39946221X-19171015,24
39946221X-19010927,48
39946221X-18781014,20
39946221X-18910512,24
39946221X-19020823,32
39946221X-18960714,28
39946221X-19080414,56
39946221X-18731002,12
39946221X-18941222,12
39946221X-19090224,56
39946221X-18561103,12
39946221X-19020711,28
39946221X-18890404,18
39946221X-19190417,60
39946221X-19210422,64
39946221X-19010128,36
39946221X-18741207,16
39946221X-19030509,56
39946221X-18910516,28
39946221X-19190815,44
39946221X-18920326,28
39946221X-18781112,20
39946221X-19210420,60
39946221X-18490126,12
39946221X-19030317,44
39946221X-18610429,12
39946221X-19000126,36
39946221X-19241220,44
39946221X-18970501,32
39946221X-19010819,36
39946221X-18561006,16
39946221X-19230317,48
39946221X-18651220,16
39946221X-18890920,20
39946221X-18670205,12
39946221X-18810602,16
39946221X-19280109,28
39946221X-19251203,79
39946221X-18800607,16
39946221X-19180926,40
39946221X-18870117,28
39946221X-18380612,12
39946221X-19050605,40
39946221X-18991004,36
39946221X-19000223,32
39946221X-19250910,71
39946221X-19250228,91
39946221X-19230811,28
39946221X-18831022,24
39946221X-19131101,72
39946221X-18680523,16
39946221X-18531026,12
39946221X-18500927,16
39946221X-18770904,16
39946221X-18780117,16
39946221X-18540206,12
39946221X-18610708,16
39946221X-19130701,48
39946221X-18451219,16
39946221X-19010923,36
39946221X-19270915,53
39946221X-18541011,12
39946221X-18940711,16
39946221X-19190211,44
39946221X-18840126,20
39946221X-18780827,12
39946221X-18610821,20
39946221X-19080314,60
39946221X-18891012,32
39946221X-19231001,24
39946221X-18490403,12
39946221X-18560929,20
39946221X-18450114,12
39946221X-19071213,48
39946221X-18740327,16
39946221X-18930116,28
39946221X-19251229,40
39946221X-18570401,16
39946221X-18960207,20
39946221X-19200922,64
39946221X-18781004,20
39946221X-18631214,20
39946221X-18630720,24
39946221X-18890523,16
39946221X-18960328,28
39946221X-18930310,28
39946221X-19100714,40
39946221X-19100128,60
39946221X-19060220,60
39946221X-18750102,16
39946221X-19120411,40
39946221X-18730808,16
39946221X-18680208,12
39946221X-19060815,36
39946221X-18401127,16
39946221X-19231102,24
39946221X-18570513,8
39946221X-18940727,16
39946221X-19040718,36
39946221X-19140228,64
39946221X-18650206,16
39946221X-19030213,40
39946221X-19050214,48
39946221X-18870810,20
39946221X-19040326,48
39946221X-19051014,56
39946221X-18900903,20
39946221X-18480606,20
39946221X-18920524,36
39946221X-18340606,8
39946221X-19031229,36
39946221X-18880702,24
39946221X-19151231,36
39946221X-19000601,36
39946221X-19260625,32
39946221X-18990112,28
39946221X-18860115,20
39946221X-18760205,16
39946221X-19000921,36
39946221X-19031128,56
39946221X-18720313,16
39946221X-18710511,8
39946221X-19060117,40
39946221X-18910922,28
39946221X-18351218,16
39946221X-18400911,16
39946221X-18750429,16
39946221X-18900717,24
39946221X-19020521,36
39946221X-18760316,16
39946221X-18810609,20
39946221X-18550202,16
39946221X-18820815,12
39946221X-19240131,55
39946221X-19060501,52
39946221X-19141107,51
39946221X-18991030,52
39946221X-19150126,39
39946221X-19030512,32
39946221X-18530805,16
39946221X-19081111,68
39946221X-19110107,56
39946221X-18730116,16
39946221X-19160126,31
39946221X-19150805,24
39946221X-18910711,16
39946221X-18780615,20
39946221X-18660914,16
39946221X-18910311,24
39946221X-19030803,32
39946221X-18940508,28
39946221X-19040610,44
39946221X-19180417,24
39946221X-18421122,16
39946221X-18780201,16
39946221X-18720403,16
39946221X-18941030,40
39946221X-19020522,24
39946221X-19040316,36
39946221X-18470720,20
39946221X-18931013,28
39946221X-18820227,16
39946221X-18820603,16
39946221X-18910604,20
39946221X-18970329,28
39946221X-18991019,44
39946221X-18340613,8
39946221X-19091113,104
39946221X-18921227,20
39946221X-19081019,76
39946221X-18950702,20
39946221X-19090722,36
39946221X-18600511,12
39946221X-18860210,28
39946221X-18510620,12
39946221X-18340912,12
39946221X-19100711,40
39946221X-19261019,70
39946221X-18730828,16
39946221X-18690626,16
39946221X-18770424,20
39946221X-19050506,56
39946221X-18431128,24
39946221X-19150730,32
39946221X-18450304,12
39946221X-18920105,24
39946221X-19011024,32
39946221X-18730517,12
39946221X-19011216,32
39946221X-19210428,48
39946221X-19120620,55
39946221X-19261222,24
39946221X-19211001,71
39946221X-18850119,24
39946221X-19070302,60
39946221X-19030831,32
39946221X-18670424,12
39946221X-19090814,44
39946221X-19141105,44
39946221X-19230411,36
39946221X-18950919,24
39946221X-18420826,16
39946221X-18690505,12
39946221X-19171101,44
39946221X-18880614,16
39946221X-19031230,32
39946221X-18770606,16
39946221X-18770420,16
39946221X-19140615,44
39946221X-18730401,16
39946221X-19240317,84
39946221X-19191229,60
39946221X-18351030,16
39946221X-18630921,20
39946221X-18551022,20
39946221X-19180916,28
39946221X-18380817,12
39946221X-18500726,16
39946221X-19130312,39
39946221X-18820112,20
39946221X-18770111,16
39946221X-19270924,79
39946221X-18750709,16
39946221X-18940413,28
39946221X-19130726,36
39946221X-18451021,16
39946221X-18860811,20
39946221X-19150115,28
39946221X-19150320,44
39946221X-18920912,36
39946221X-18610218,16
39946221X-18390226,12
39946221X-18671018,16
39946221X-18470709,16
39946221X-18940309,28
39946221X-18891121,36
39946221X-18900816,16
39946221X-18841004,24
39946221X-18701006,8
39946221X-19170103,40
39946221X-18920109,32
39946221X-19131007,67
39946221X-19020321,36
39946221X-19111104,91
39946221X-18740804,16
39946221X-19080812,36
39946221X-19220522,52
39946221X-18840516,16
39946221X-19210829,51
39946221X-19190821,39
39946221X-19270727,20
39946221X-18721126,20
39946221X-19220308,52
39946221X-18471012,16
39946221X-19230816,28
39946221X-19151113,51
39946221X-18760711,12
39946221X-18820321,20
39946221X-18660926,16
39946221X-18760211,16
39946221X-18750130,16
39946221X-19060307,48
39946221X-18970628,28
39946221X-18680912,16
39946221X-18400428,16
39946221X-19191024,91
39946221X-18720715,16
39946221X-18390604,12
39946221X-18820429,20
39946221X-19111227,35
39946221X-18700719,8
39946221X-18690227,16
39946221X-19150505,28
39946221X-18840821,16
39946221X-19160609,32
39946221X-18760731,24
39946221X-18980528,36
39946221X-18620117,20
39946221X-18850205,16
39946221X-19110316,60
39946221X-19090422,56
39946221X-18760527,16
39946221X-18900901,24
39946221X-18740908,16
39946221X-18681015,12
39946221X-18381218,16
39946221X-19191016,76
39946221X-19241210,79
39946221X-18910318,28
39946221X-19190224,52
39946221X-18920414,32
39946221X-18920518,20
39946221X-18970805,24
39946221X-18940721,20
39946221X-19180116,32
39946221X-18850226,20
39946221X-18900414,24
39946221X-19181129,40
39946221X-19240804,44
39946221X-19000616,36
39946221X-19180501,36
39946221X-19111113,75
39946221X-18631218,20
39946221X-19101117,68
39946221X-19160810,24
39946221X-19270817,24
39946221X-18780222,20
39946221X-18770526,20
39946221X-19180117,20
39946221X-19230616,44
39946221X-19101019,76
39946221X-18980728,24
39946221X-18870312,24
39946221X-18950222,24
39946221X-18630306,12
39946221X-18840521,24
39946221X-18591230,16
39946221X-18831009,20
39946221X-18771228,16
39946221X-18910717,16
39946221X-18780226,16
39946221X-18350313,16
39946221X-18930713,24
39946221X-18860128,24
39946221X-18420114,16
39946221X-19150114,32
39946221X-19121231,64
39946221X-18770609,16
39946221X-18380605,12
39946221X-18870820,16
39946221X-19180121,28
39946221X-19011119,40
39946221X-18880709,24
39946221X-19010603,28
39946221X-19150816,28
39946221X-18710905,16
39946221X-19160814,28
39946221X-19140729,36
39946221X-19150521,32
39946221X-19240901,55
39946221X-18980204,32
39946221X-18710906,32
39946221X-19181104,32
39946221X-19160610,32
39946221X-19100804,40
39946221X-18851029,24
39946221X-18641028,20
39946221X-18770409,12
39946221X-18950409,28
39946221X-18601107,20
39946221X-18731018,20
39946221X-19241030,92
39946221X-18770525,20
39946221X-18681014,16
39946221X-19080924,56
39946221X-18970726,24
39946221X-18960813,24
39946221X-19060221,40
39946221X-18730320,20
39946221X-19160628,36
39946221X-19001212,28
39946221X-18450523,8
39946221X-19000404,28
39946221X-18410723,12
39946221X-19000105,44
39946221X-19150629,28
39946221X-18950816,20
39946221X-19261229,20
39946221X-19160330,36
39946221X-18780821,12
39946221X-18431024,20
39946221X-19160515,52
39946221X-18910119,32
39946221X-18350814,16
39946221X-18630511,16
39946221X-19130129,44
39946221X-18681205,16
39946221X-18600501,8
39946221X-19250803,43
39946221X-18701029,12
39946221X-19040704,28
39946221X-18940512,28
39946221X-18810621,16
39946221X-18821204,24
39946221X-18890201,20
39946221X-18830112,20
39946221X-19140623,60
39946221X-18890508,24
39946221X-18410831,16
39946221X-19051116,56
39946221X-18990919,36
39946221X-18720124,12
39946221X-18731008,16
39946221X-18800524,16
39946221X-18770129,16
39946221X-19100416,60
39946221X-18631104,20
39946221X-18500422,8
39946221X-18860107,24
39946221X-19011002,36
39946221X-19040725,32
39946221X-18950320,36
39946221X-19261007,75
39946221X-19021206,44
39946221X-18700923,12
39946221X-19060809,36
39946221X-18450311,16
39946221X-18811203,20
39946221X-18950903,28
39946221X-18491026,16
39946221X-19270226,68
39946221X-19270623,48
39946221X-18731025,20
39946221X-18781102,24
39946221X-18591221,20
39946221X-18980425,28
39946221X-18470416,24
39946221X-18690611,16
39946221X-19251204,67
39946221X-19020310,28
39946221X-18430221,20
39946221X-18660706,8
39946221X-18991020,40
39946221X-18901002,28
39946221X-19100608,56
39946221X-18410503,8
39946221X-18710816,16
39946221X-18870826,16
39946221X-18670919,8
39946221X-18760401,12
39946221X-18711113,20
39946221X-19270310,59
39946221X-18451104,16
39946221X-18581103,24
39946221X-19051208,44
39946221X-19210708,43
39946221X-19221024,56
39946221X-19050408,48
39946221X-18891011,48
39946221X-18491221,12
39946221X-18720116,12
39946221X-19020414,32
39946221X-19180301,26
39946221X-18500924,20
39946221X-18860225,20
39946221X-19020905,36
39946221X-18421108,16
39946221X-19201230,31
39946221X-19100708,40
39946221X-18591209,20
39946221X-18600523,16
39946221X-19111129,76
39946221X-18700912,12
39946221X-18980625,32
39946221X-18750803,8
39946221X-19010612,28
39946221X-18750702,16
39946221X-18691204,16
39946221X-18940525,28
39946221X-18670501,12
39946221X-19041010,48
39946221X-19150417,32
39946221X-18720307,16
39946221X-18710922,16
39946221X-18790526,24
39946221X-18830309,20
39946221X-18910310,24
39946221X-18601221,16
39946221X-18821215,20
39946221X-19040427,44
39946221X-19130902,43
39946221X-18650811,20
39946221X-19270627,35
39946221X-18690710,16
39946221X-18990713,24
39946221X-18420429,4
39946221X-19020819,28
39946221X-19240110,24
39946221X-18550511,12
39946221X-19100426,60
39946221X-19260118,40
39946221X-18741002,16
39946221X-19270221,44
39946221X-19111103,59
39946221X-19140502,60
39946221X-18680121,12
39946221X-18711227,16
39946221X-19100408,60
39946221X-19000928,32
39946221X-19180729,32
39946221X-18430822,20
39946221X-19081106,76
39946221X-18540925,16
39946221X-18671008,12
39946221X-18850526,20
39946221X-18991220,24
39946221X-18980421,28
39946221X-19230516,48
39946221X-18820624,16
39946221X-18990206,28
39946221X-19240904,40
39946221X-19050405,36
39946221X-19040907,36
39946221X-18960311,28
39946221X-19150714,20
39946221X-18661130,24
39946221X-18650911,20
39946221X-18850626,16
39946221X-18881115,28
39946221X-18680416,8
39946221X-19001018,32
39946221X-18741215,16
39946221X-18801004,16
39946221X-18720904,12
39946221X-18480804,12
39946221X-18710724,20
39946221X-18880604,20
39946221X-19030708,28
39946221X-18610304,12
39946221X-18561222,12
39946221X-18970809,24
39946221X-18990424,28
39946221X-19150123,32
39946221X-18671126,16
39946221X-19040812,36
39946221X-19080316,52
39946221X-18381207,16
39946221X-18680525,12
39946221X-18760926,12
39946221X-19120603,51
39946221X-19161011,40
39946221X-18970116,32
39946221X-18770110,20
39946221X-18570216,16
39946221X-18901122,36
39946221X-18491023,20
39946221X-18780130,20
39946221X-18920511,24
39946221X-18610621,20
39946221X-18820530,12
39946221X-19040217,36
39946221X-19180115,24
39946221X-19081120,68
39946221X-18811210,24
39946221X-18520611,24
39946221X-18610816,16
39946221X-18630918,20
39946221X-18620519,16
39946221X-18541002,12
39946221X-19030918,32
39946221X-18650703,20
39946221X-18820817,16
39946221X-18800729,16
39946221X-19271128,65
39946221X-18371107,16
39946221X-18610906,20
39946221X-18600917,12
39946221X-18710516,16
39946221X-18570403,20
39946221X-19230514,40
39946221X-18421202,20
39946221X-18580830,16
39946221X-18630206,20
39946221X-19130521,48
39946221X-18611220,20
39946221X-19050724,32
39946221X-18441227,12
39946221X-18860624,20
39946221X-18820628,16
39946221X-18720610,16
39946221X-18920528,28
39946221X-18411112,20
39946221X-18570306,20
39946221X-18730707,16
39946221X-18440924,24
39946221X-18820412,36
39946221X-19040201,48
39946221X-19010416,40
39946221X-18831019,20
39946221X-19170614,36
39946221X-18910714,20
39946221X-19091123,80
39946221X-18800731,16
39946221X-19131023,75
39946221X-18870912,24
39946221X-18550613,8
39946221X-18480623,12
39946221X-18650426,20
39946221X-19071230,32
39946221X-19060215,48
39946221X-18930518,28
39946221X-19201111,91
39946221X-18680718,8
39946221X-18990614,24
39946221X-19060505,64
39946221X-19001008,40
39946221X-19081209,48
39946221X-18780204,16
39946221X-18960410,20
39946221X-18641019,16
39946221X-18860901,28
39946221X-18550223,16
39946221X-18840506,20
39946221X-18651115,28
39946221X-19240104,32
39946221X-19000222,36
39946221X-18991216,24
39946221X-18590601,12
39946221X-18820525,16
39946221X-18781223,8
39946221X-18670705,12
39946221X-19200207,72
39946221X-18500208,12
39946221X-19150206,35
39946221X-18561128,20
39946221X-18850912,24
39946221X-19271205,66
39946221X-19070629,52
39946221X-18530101,2
39946221X-18610426,16
39946221X-18390129,12
39946221X-18810629,24
39946221X-19040511,40
39946221X-18990320,36
39946221X-18410330,12
39946221X-19190704,51
39946221X-18930228,24
39946221X-18680211,12
39946221X-19010215,36
39946221X-18790701,16
39946221X-18941029,32
39946221X-18800611,20
39946221X-18760628,16
39946221X-18600725,16
39946221X-19180627,24
39946221X-19130626,40
39946221X-18700402,20
39946221X-19250709,66
39946221X-18490101,24
39946221X-18811024,28
39946221X-18500920,12
39946221X-18820324,16
39946221X-19240808,40
39946221X-18820816,16
39946221X-19010605,24
39946221X-19030611,36
39946221X-18910829,24
39946221X-18930217,28
39946221X-18650224,28
39946221X-19020217,36
39946221X-18831207,28
39946221X-19020906,40
39946221X-19170911,43
39946221X-18991103,48
39946221X-18750304,12
39946221X-18680428,8
39946221X-18590506,20
39946221X-18901025,28
39946221X-19030523,60
39946221X-19211018,67
39946221X-18911209,24
39946221X-18480121,12
39946221X-18641130,24
39946221X-19031223,20
39946221X-19060421,48
39946221X-18741128,20
39946221X-18480418,8
39946221X-18680513,16
39946221X-19240704,44
39946221X-19241018,95
39946221X-19180402,20
39946221X-18991027,48
39946221X-19051220,24
39946221X-19010216,36
39946221X-18870808,20
39946221X-18670706,12
39946221X-18980606,28
39946221X-18671023,12
39946221X-19011001,48
39946221X-18680501,12
39946221X-18791204,16
39946221X-19040819,36
39946221X-18650825,20
39946221X-18941026,32
39946221X-19260812,35
39946221X-19011214,38
39946221X-18930608,24
39946221X-18821028,24
39946221X-18580813,16
39946221X-18801023,20
39946221X-18901003,28
39946221X-19070308,44
39946221X-18990131,28
39946221X-18821005,16
39946221X-18961009,36
39946221X-18770620,20
39946221X-19121213,44
39946221X-19020422,32
39946221X-18750813,16
39946221X-18820424,20
39946221X-18590413,16
39946221X-19100622,52
39946221X-19050823,32
39946221X-18650828,16
39946221X-18730416,16
39946221X-18900811,20
39946221X-19210429,44
39946221X-18500426,4
39946221X-18940609,28
39946221X-19110224,52
39946221X-19130118,60
39946221X-19000118,28
39946221X-19040220,56
39946221X-19270730,35
39946221X-19140522,47
39946221X-19160714,40
39946221X-18820920,40
39946221X-18771025,20
39946221X-19120801,36
39946221X-18900916,24
39946221X-18690612,16
39946221X-19161009,44
39946221X-18630612,16
39946221X-18720213,12
39946221X-18770219,16
39946221X-18730523,16
39946221X-18750120,12
39946221X-18830914,20
39946221X-19161228,36
39946221X-19090918,76
39946221X-19121228,39
39946221X-19181010,32
39946221X-18680429,8
39946221X-18770319,16
39946221X-19090503,48
39946221X-18760524,20
39946221X-19000531,28
39946221X-18921215,28
39946221X-18960319,24
39946221X-19110825,44
39946221X-18620131,20
39946221X-18950503,16
39946221X-18831210,24
39946221X-19131020,44
39946221X-18680514,12
39946221X-18920823,20
39946221X-18580409,16
39946221X-18821012,24
39946221X-19230908,28
39946221X-18700430,12
39946221X-18750827,16
39946221X-18930408,24
39946221X-18520319,16
39946221X-18610930,20
39946221X-19130201,48
39946221X-19100812,44
39946221X-19141224,24
39946221X-18970904,32
39946221X-19110313,56
39946221X-18890620,16
39946221X-18991014,40
39946221X-18401117,16
39946221X-18910910,24
39946221X-19080511,52
39946221X-18350619,16
39946221X-19140506,55
39946221X-18481013,16
39946221X-18880929,24
39946221X-18420726,20
39946221X-18971221,24
39946221X-18880910,24
39946221X-18721125,24
39946221X-19040930,48
39946221X-18920705,20
39946221X-18921008,24
39946221X-19261126,67
39946221X-18641207,20
39946221X-19230710,36
39946221X-19061221,32
39946221X-19080811,40
39946221X-18791002,20
39946221X-18551217,16
39946221X-18480922,12
39946221X-19280107,47
39946221X-18970407,28
39946221X-19001120,56
39946221X-18551017,16
39946221X-18930218,24
39946221X-18620331,16
39946221X-18950708,24
39946221X-19021013,40
39946221X-19210518,59
39946221X-18931124,36
39946221X-19150901,36
39946221X-18770927,16
39946221X-19150309,44
39946221X-18611004,20
39946221X-19051215,44
39946221X-18950423,20
39946221X-19160131,28
39946221X-18600509,8
39946221X-18650607,24
39946221X-18831004,20
39946221X-18480801,12
39946221X-19190320,52
39946221X-18691113,20
39946221X-18680811,8
39946221X-19110909,79
39946221X-18471130,16
39946221X-18740415,16
39946221X-18670702,12
39946221X-18921027,36
39946221X-18710708,12
39946221X-19180517,24
39946221X-19160406,39
39946221X-19010114,44
39946221X-18880414,24
39946221X-19130722,40
39946221X-19031016,44
39946221X-18551207,20
39946221X-18650130,16
39946221X-18850915,20
39946221X-18690803,12
39946221X-18650510,12
39946221X-18610612,16
39946221X-19021220,28
39946221X-19150112,32
39946221X-18761024,16
39946221X-19040826,32
39946221X-19061108,60
39946221X-19090802,44
39946221X-19040625,48
39946221X-18980319,36
39946221X-19210806,40
39946221X-19050321,52
39946221X-18670608,8
39946221X-19130331,52
39946221X-18670605,12
39946221X-18470122,12
39946221X-18370314,12
39946221X-18690304,16
39946221X-19031202,56
39946221X-18850415,24
39946221X-18510521,8
39946221X-18730725,16
39946221X-19040202,44
39946221X-18930428,28
39946221X-18590704,12
39946221X-19280309,64
39946221X-18880505,16
39946221X-19101222,28
39946221X-18911026,36
39946221X-18670604,12
39946221X-18600507,12
39946221X-18560912,20
39946221X-18370519,12
39946221X-19250114,52
39946221X-18870707,16
39946221X-19061024,56
39946221X-18670202,12
39946221X-18480602,8
39946221X-19000511,40
39946221X-18880602,20
39946221X-19181007,32
39946221X-18990405,28
39946221X-19180126,28
39946221X-19090309,71
39946221X-19160912,39
39946221X-19130711,40
39946221X-19240913,48
39946221X-18850202,20
39946221X-18691005,12
39946221X-18701221,8
39946221X-18720524,16
39946221X-18750614,16
39946221X-18400221,12
39946221X-18840424,20
39946221X-18890706,20
39946221X-18951019,32
39946221X-18870830,16
39946221X-19220828,52
39946221X-19230720,36
39946221X-19150821,36
39946221X-18870817,16
39946221X-19100907,44
39946221X-19000111,32
39946221X-19080930,56
39946221X-18540915,16
39946221X-18650513,12
39946221X-19141114,39
39946221X-19250911,59
39946221X-18721227,12
39946221X-19100909,68
39946221X-19100602,48
39946221X-19160503,31
39946221X-18670107,12
39946221X-18860422,20
39946221X-18880704,20
39946221X-19001207,64
39946221X-18810530,36
39946221X-18770507,20
39946221X-19010506,36
39946221X-19050801,32
39946221X-19260323,56
39946221X-19150127,40
39946221X-19250914,63
39946221X-18610423,16
39946221X-19000226,28
39946221X-19240724,32
39946221X-18590207,20
39946221X-18540116,12
39946221X-18731010,16
39946221X-19270720,32
39946221X-19240430,59
39946221X-19120524,56
39946221X-19230925,24
39946221X-18921026,32
39946221X-18711117,16
39946221X-18801127,24
39946221X-18780424,16
39946221X-18551005,16
39946221X-19240617,49
39946221X-19000217,32
39946221X-19151022,51
39946221X-19001029,40
39946221X-18520513,12
39946221X-18970219,32
39946221X-19120530,44
39946221X-18700623,12
39946221X-18911009,28
39946221X-18550505,20
39946221X-19071001,72
39946221X-19221002,44
39946221X-19200119,44
39946221X-19121211,47
39946221X-18951107,36
39946221X-19190502,60
39946221X-18681024,12
39946221X-18390315,12
39946221X-18961218,20
39946221X-19140128,40
39946221X-18950709,20
39946221X-19010614,36
39946221X-18441213,16
39946221X-19130917,48
39946221X-19180326,20
39946221X-19111120,79
39946221X-18980222,32
39946221X-19010221,28
39946221X-18580421,12
39946221X-18930101,14
39946221X-19240616,47
39946221X-18971117,45
39946221X-19221127,71
39946221X-18951111,40
39946221X-19000521,28
39946221X-18600118,16
39946221X-18690112,12
39946221X-18911112,28
39946221X-18500521,16
39946221X-19180212,28
39946221X-18431010,20
39946221X-18821019,20
39946221X-18830305,20
39946221X-19270121,44
39946221X-19230814,32
39946221X-18690423,16
39946221X-18671021,16
39946221X-18581126,16
39946221X-19090608,56
39946221X-18920227,28
39946221X-19061220,28
39946221X-18650724,16
39946221X-18730704,16
39946221X-19000607,24
39946221X-18810928,20
39946221X-18481215,16
39946221X-18720415,20
39946221X-19100824,44
39946221X-19040307,44
39946221X-19080320,64
39946221X-18910817,24
39946221X-19091210,60
39946221X-18860917,28
39946221X-18380529,12
39946221X-19240526,56
39946221X-19220923,51
39946221X-18390813,16
39946221X-18980826,24
39946221X-19240515,92
39946221X-19180209,24
39946221X-19220615,55
39946221X-18860623,24
39946221X-18691018,12
39946221X-18670214,12
39946221X-18760517,12
39946221X-19080615,40
39946221X-18600711,12
39946221X-18600222,16
39946221X-19190130,36
39946221X-18760704,12
39946221X-19221219,36
39946221X-19140415,51
39946221X-19260318,48
39946221X-19070521,48
39946221X-19170112,36
39946221X-18400403,16
39946221X-19100912,48
39946221X-18721012,16
39946221X-18930711,24
39946221X-18900912,28
39946221X-18930826,24
39946221X-18680803,12
39946221X-18361202,24
39946221X-19250810,35
39946221X-18750403,16
39946221X-18520120,12
39946221X-18930726,16
39946221X-18580503,8
39946221X-18401023,12
39946221X-19190512,64
39946221X-19150211,43
39946221X-19060105,52
39946221X-18980729,28
39946221X-18590905,16
39946221X-18590528,12
39946221X-18890720,24
39946221X-18580730,16
39946221X-19001123,52
39946221X-18371010,16
39946221X-18400505,16
39946221X-18880703,20
39946221X-19150802,28
39946221X-18740112,12
39946221X-18770614,16
39946221X-18740824,16
39946221X-18800901,16
39946221X-18700708,12
39946221X-19250507,71
39946221X-18811122,28
39946221X-18990610,32
39946221X-19250804,44
39946221X-19140130,44
39946221X-19021212,40
39946221X-18591216,16
39946221X-18641102,24
39946221X-18870218,20
39946221X-19120415,51
39946221X-18781016,20
39946221X-19220613,60
39946221X-19080620,60
39946221X-18860913,24
39946221X-18690405,12
39946221X-19220701,63
39946221X-19130121,52
39946221X-18680522,12
39946221X-19190102,52
39946221X-18430321,12
39946221X-18400828,16
39946221X-18780928,20
39946221X-19001015,52
39946221X-19030211,44
39946221X-18710728,28
39946221X-18850505,16
39946221X-18991104,40
39946221X-19090924,56
39946221X-18610306,20
