slub_id,seiten
19080618,36
19120702,44
18890724,16
19010206,32
18710801,12
18941010,24
18880202,24
18760811,16
19320820,8
19240115,43
18820605,20
18850604,20
19050804,32
18900616,24
18690930,12
19091020,56
18490821,16
19400627,22
19430202,12
19361208,44
19010427,48
19410415,23
18551210,16
18840513,16
18930805,16
19211123,91
18550226,12
18830227,20
18760113,16
19150122,28
19100506,60
19320309,19
18800430,16
18730312,16
19300426,51
18560606,16
19270629,19
18870809,12
19140330,51
18550709,16
18990517,44
19340310,49
18340502,12
18850429,24
18681119,16
19260527,40
18630220,20
18731009,16
19260724,51
19050515,40
18670601,8
19250708,48
19040617,48
19050223,36
18530926,12
18960630,32
19151111,36
18370407,12
18580419,16
18810507,16
19270728,32
19190626,51
18691120,20
18601116,24
19111222,32
18840327,20
18720503,16
18420211,16
18780124,20
18560204,16
19250903,52
19080229,60
19260917,59
19330107,27
18480111,20
19181108,40
19010227,28
19080616,52
18860305,20
18810312,20
19310513,22
19020610,32
19161030,59
18540807,12
19180214,24
18971222,24
18971022,40
19070226,44
18570128,12
18731208,20
19290508,36
19161206,51
19170123,36
18940202,20
19240626,48
19000402,28
1905010101,152
18830616,20
19150329,28
19210221,68
19210607,56
18990325,32
18400327,16
18991124,52
19401121,34
19030204,36
18880217,20
19050803,28
18401204,16
19400302,52
19200706,16
19160816,32
18481017,16
18960228,28
18391220,12
18580208,16
18850625,20
19171026,36
18380807,12
18450101,26
19241223,28
18920305,28
18850709,20
19140731,40
19100314,52
19240320,67
19320120,15
19080919,76
19410401,27
18780220,16
18990103,28
18970220,32
19260217,40
18701019,12
18950722,16
19070319,48
19180510,20
19121023,87
19010523,36
18801130,24
18600601,16
18470824,20
19120821,40
19110418,60
18960907,32
18530516,12
18700720,12
18790125,16
18610826,16
19120627,51
19410805,20
19280721,32
18620115,16
18840109,20
18570501,16
18950425,24
19280502,58
19371202,42
18500115,16
19251223,20
18821222,12
19370907,42
19110717,32
19170129,40
19050123,40
18721112,16
19411217,12
19330617,29
19090129,64
18671111,8
19270409,86
18981119,48
19270105,35
19400425,28
18850404,16
18470730,12
19210620,56
19140616,48
18860226,20
19050109,72
19351028,25
19051213,32
19340711,22
18890516,24
18760712,12
19180114,28
19150428,40
19140812,24
18830714,16
18951231,20
18540327,12
18991107,48
18730228,16
19030618,36
19270504,51
19340516,20
19061019,60
18690702,16
18381106,12
18530228,14
19061115,64
19060404,52
19310624,22
19330130,15
19030828,36
18770508,16
18710303,12
19120322,56
18840523,20
18841215,16
18420430,4
19181118,44
19130718,32
18980813,28
19090910,60
19340808,16
18710610,12
18730305,16
18400721,12
19350314,46
19370524,28
19150709,32
18470205,12
18911111,28
19010904,24
18691211,12
19330306,24
18801027,24
18790918,20
18710930,16
18981101,40
18650814,20
18991026,40
19270127,60
19010805,32
19330519,26
18540515,8
18630722,20
19070930,60
18490706,16
19240621,48
19040919,40
18810114,16
18991206,32
18710918,16
18790329,20
18850908,24
19190922,76
19251007,52
19361214,24
18700404,20
18841101,24
19111221,28
18700617,16
19130730,32
19320705,20
18950920,28
18570313,16
18750107,12
19160719,36
18700625,16
18340207,8
18790321,20
19270402,59
18880210,20
18791023,16
19370910,40
19250926,91
19031119,44
18951202,40
19260805,27
19100513,56
18500719,16
19040516,60
19260216,64
18890410,24
19370422,27
19371214,20
19251026,88
18470129,12
18840903,24
19290304,38
19030415,48
1911010101,146
19030423,32
19120814,36
18881213,20
18780104,16
18970519,24
18950429,24
19140831,20
18930715,20
18640727,16
19280915,62
18880120,20
19330711,28
19400307,31
19401123,49
18600116,16
18940316,24
19300224,27
19080312,52
18380213,16
19400129,20
19201222,40
19170707,36
18541227,8
18520123,16
18690811,12
18381130,16
18400901,12
19300818,34
19130303,64
19110712,40
18921001,32
19291018,50
18380828,16
18840107,16
18950921,28
19360903,43
19160825,32
18841106,28
18670822,8
19000509,32
19120916,71
18880313,24
18341212,12
19111206,51
18360722,16
18911217,16
18371103,12
18960307,28
18880509,40
18771206,16
19260401,60
19400125,17
19400120,20
19110216,48
19380331,42
18951118,40
18530819,20
19310502,84
19060305,44
18960904,28
18980521,36
18850817,16
18990527,36
19170118,36
19080107,44
18991227,24
19061015,60
18650929,20
19341219,12
19280112,8
18921017,32
19341126,35
19170530,47
18481229,8
19110624,60
18400228,8
19380314,27
19220930,68
19120523,52
19170801,36
18880813,20
19421212,16
18451118,12
19360623,27
18361111,20
19030703,32
18880512,28
19310707,18
18450502,8
18920708,24
19030825,36
18640704,20
19100405,60
19150619,32
18931102,40
18960711,32
19081121,88
18431215,16
19300226,58
19221103,68
18541213,12
19050203,44
18880306,24
18911214,28
18740626,16
18770122,16
19060403,48
18590610,16
18380209,16
18810103,20
19331014,35
19301002,53
18910924,28
19170131,32
19240114,48
18901222,20
18900626,16
19250205,76
19140218,50
19420909,16
19230508,36
18940919,28
19331220,12
18870205,28
19350904,24
18690222,16
19160411,32
18851125,40
19270110,27
19120127,64
18961106,44
18941210,20
18560926,16
19360901,27
18890709,20
18790408,12
19301203,63
19140829,28
18540224,16
19140216,44
18550718,12
19320524,27
18731211,20
19201112,71
18680703,16
18890415,24
18830406,20
19120605,48
19330914,27
18881221,12
19180425,28
19401003,29
19081029,68
18780621,16
18760720,12
19010406,40
19350807,11
19290920,45
18811015,28
18850127,20
18470914,16
18820107,16
18441029,28
19440415,16
18531202,20
19350208,20
18940828,20
19040831,32
19231011,32
18691008,20
19210804,36
18950129,24
19120827,52
19361217,26
19400222,29
18760501,16
18830207,20
18381214,12
18810903,16
19141013,40
18670316,12
19140617,40
19040123,48
18820313,20
18910721,16
18760219,16
18591202,24
18760308,16
19290517,47
18601029,16
18720511,16
19130422,44
19200811,40
18990706,32
18920329,28
1874010101,44
19220905,56
19081001,64
18810519,16
18790929,20
18820415,20
1887010101,12
19190825,51
18970531,40
19370628,20
19001129,44
18600910,16
18800821,20
19350522,27
19400823,19
18620905,20
18930117,28
18700525,16
19010308,48
18520213,16
18840820,24
19380521,44
18790104,12
19060428,52
18871026,24
18840418,16
19330929,33
18960102,40
19000414,32
18790301,20
19110307,60
18820808,16
18960728,24
19150324,40
19380405,48
19061025,60
18801229,16
19270815,28
18801109,20
18590928,16
18950209,24
19300110,27
18391108,12
19160114,32
18820915,20
19301223,20
18960124,20
18470312,12
18410910,16
18910626,24
18860215,24
18700212,16
19251110,95
19001023,44
19380917,43
19050404,44
18961228,28
18780206,20
19140605,43
18690924,20
19080815,48
18730709,16
18771210,16
19170813,31
19001231,28
19380611,33
19020531,40
18740822,20
18501206,20
19051204,48
18920927,28
19210203,39
18860427,28
18711012,16
18960905,32
19210318,48
19400113,36
18681021,12
18961021,36
18941024,28
18911002,52
18931019,36
19170810,32
18611021,16
19200202,60
19401012,41
19010920,36
18591031,12
18671017,12
19150507,39
18580823,16
19330919,37
19191009,68
19371201,35
18841024,24
19230216,43
18870709,16
19131021,71
18670306,8
18851210,24
19120517,64
18601203,20
19361016,34
19120417,52
19170619,44
1917010101,124
19351211,45
18700815,8
18690604,16
19330318,34
19250617,52
19131120,76
18841212,16
19201129,103
18770702,16
18740203,16
18961214,24
18510307,16
19121204,55
18811013,24
18461218,12
19230109,36
19040513,40
18980120,32
19210721,40
18420101,24
18410817,16
19190109,44
18791107,24
18840708,20
18670409,12
19110805,44
18841006,24
19330623,20
18691009,16
18750608,16
18740408,20
19000501,36
19330314,37
19260331,40
19220918,60
19370612,28
18440712,20
19271125,74
19250720,43
18960227,28
19160926,43
18880407,20
19410725,16
18950809,20
19150319,39
18841222,12
19160829,36
18610904,16
19110829,44
19040209,44
18991208,40
18990905,28
19300717,36
19281217,28
19310818,19
19130220,56
18530330,8
19130605,48
19061119,72
19230919,18
18831112,32
18720926,16
19020812,20
19040322,40
19321216,27
19340214,28
19370728,12
18990929,40
18770921,16
19130104,51
19190715,52
18920711,24
19410520,20
18940911,20
19190324,52
18880608,20
19280702,27
18960917,40
18560709,12
19180107,22
19160718,32
19080429,48
18990503,28
18701209,16
18410423,12
18630713,16
18780620,20
18821106,28
19420423,12
18911212,20
19170212,40
18480505,8
18630507,12
19130624,43
18890225,24
18550521,12
19201206,91
18940613,20
19230213,44
19190401,68
18901028,36
18350508,16
18810315,16
18671203,12
19260522,48
19161024,52
18700308,16
19070501,52
18821110,24
19350327,27
18721212,20
18400626,8
18351106,12
19081105,88
19301028,53
18700330,12
18791231,16
18840426,20
19041227,24
18650222,16
19260102,61
19440830,12
19130703,44
19140207,48
19220601,76
19050927,40
18770109,16
18860528,28
18980202,28
19190221,40
19350307,43
18850918,20
18591219,16
18700602,20
19290429,50
19180128,20
19031231,36
19310903,28
19190702,51
18670429,12
19321018,42
19060212,48
19140903,35
18880524,20
18960625,24
18880307,24
18940322,36
19000711,24
19300821,34
19220907,64
18720819,16
19370104,19
19400126,20
19110906,48
18810108,20
19070425,48
19310928,35
18600709,12
19360904,27
19230326,43
18811206,24
18460724,12
18870406,28
19131202,60
18980302,32
19180905,20
19101205,68
19240723,48
19220204,51
19340403,26
18900822,16
18391217,16
19200608,52
18930221,28
18630422,16
19220325,68
19070823,44
19130212,43
18370919,12
18740708,16
18851024,28
18690820,20
18760120,16
19320716,25
19150326,32
19030928,44
19370312,35
19140917,28
18850507,16
18750308,16
18381211,12
18851119,40
18380921,12
19100219,68
18700920,12
18970710,20
18890129,20
19281029,52
18900802,16
19081005,72
19100531,56
18451230,16
19150308,44
18961110,48
19240915,55
19180615,28
19161205,52
19131112,68
19360513,23
18580827,20
18430623,16
18700618,12
19200224,56
18760125,16
19080721,44
18380713,12
18800616,16
18370523,12
19050711,36
19231017,28
18550323,20
18490206,12
18890726,20
19051019,44
18750609,16
19410711,12
19080228,44
19190923,63
19201126,102
19330825,16
19010530,20
19140324,60
19300611,27
19350206,28
19101103,72
19191209,102
18570107,16
18460506,8
19410529,12
19221111,71
19300930,53
18760821,12
19210808,44
19220819,48
19290727,28
18760212,16
18810520,12
19021222,20
18810430,16
18820524,20
19030908,36
19130410,44
18800617,16
18590617,24
19370727,20
19300715,35
18880616,24
18720731,12
19330607,19
19211130,103
18960502,28
18930610,24
18780111,20
18880721,20
19010103,28
19410830,20
19330316,26
19180429,20
18550321,12
19131216,36
18721221,12
18780614,16
19350803,20
18791104,24
18981128,48
19340723,12
18620808,20
19091101,76
19140902,20
18910902,28
18720323,20
18740706,16
19360828,27
18820523,20
18931003,32
18860809,24
19380716,20
18841115,24
18870105,24
18581222,12
18970625,32
19010716,24
19281204,85
19150224,32
19280928,64
18940801,28
19130203,76
18541225,8
19240902,44
18660912,20
18670614,8
19240903,55
18931120,40
18720222,16
18530114,18
18811104,28
19210818,40
19180506,28
19210924,60
18680324,12
19220102,60
19210308,52
18390920,12
18600504,16
18900123,16
19050509,36
19400727,28
19271011,85
19130924,64
19160717,32
18530701,14
18880625,24
18760714,12
18370214,12
19290302,52
19400608,28
19370602,20
18891231,20
19270507,81
18710607,16
18770719,16
19210623,48
19151120,52
18790421,16
19020624,32
18791004,16
18530812,16
19190207,40
19311128,43
18720215,16
19420113,12
18691108,16
18630316,16
18750215,20
19160410,32
18900527,24
19330128,30
18870315,24
19180529,28
19410609,12
19121007,68
18710522,16
19400729,12
19191106,86
18711201,20
18690317,16
18450425,8
18850326,24
19100319,52
19280413,27
18851107,32
19081014,68
19040822,32
18550824,20
19210127,48
19090803,40
19370427,27
18950824,16
19040517,44
18951023,32
18970302,32
19220425,67
18530131,16
18940814,20
18850122,20
19310102,31
19070904,44
18671009,12
19180221,32
19380930,40
19060405,44
18740205,16
18920504,24
19100726,48
18820327,20
19040311,40
18740805,16
19310207,41
18370307,12
18900513,20
19331010,49
18640812,20
18761215,16
18620630,16
18380509,8
18651222,20
19291129,55
18680127,12
18670723,8
19380905,27
19151009,39
18710831,12
18731229,8
19370417,36
18920722,20
18660801,16
19100808,44
19010102,60
19130117,48
19060526,64
18861224,8
18780412,16
19410826,16
18800806,16
19221004,44
18470615,20
18591012,16
18540823,12
19270414,49
19151030,32
19230904,24
18930714,20
19230801,36
19130929,60
19201211,60
18971006,36
18500212,16
18980602,24
18420415,12
19051106,56
18961016,36
18890212,20
18831205,24
19230505,44
19070729,36
18690722,12
18631120,20
19290710,19
19000703,28
18810222,16
18380510,8
18701216,16
18740116,16
18670105,8
18860301,24
18971214,36
18410323,12
19010906,32
19251106,96
18861012,28
19230220,48
18770529,12
18360212,16
19280417,56
18630325,16
18890917,24
18470601,12
18830618,16
19370413,27
19041004,64
18670502,8
18960425,28
19410714,12
18830226,24
18940519,20
18740722,12
19131104,68
18690726,12
18911230,20
18960217,28
18440809,16
18871021,24
19080516,60
19050708,40
19440708,16
18921124,36
18400929,12
19410419,50
18380417,12
18991110,44
19370118,11
19171027,36
18861221,16
18530617,16
18830405,16
19330426,51
18881004,24
18891120,28
18880808,20
18630717,16
19160317,40
18860430,20
19061229,44
18580818,16
19301029,55
18530110,14
18870113,20
19190701,47
18551024,16
18770423,16
19160911,39
18681126,16
18910806,16
18430519,12
19250202,59
18661212,20
19370809,12
19140820,20
18590919,20
19101206,60
19000421,32
19080627,52
19400601,37
19290319,45
19150102,52
18930529,24
19280719,44
19410213,27
19291107,75
18920118,24
18621105,16
18471119,12
18771126,24
19251003,91
18400128,12
18450131,12
18661031,16
18760407,16
19310921,26
19011230,32
18600521,12
18830910,24
19080514,48
19410618,12
18811208,20
19051007,64
19250225,79
18700113,12
19360217,20
19140516,64
18890525,20
18580317,16
19140117,56
18650927,24
18950215,32
18960731,20
18560415,8
18420325,12
18380507,8
19050411,44
18721213,16
18710103,8
19230203,57
18811213,16
19350121,11
18360902,16
18890126,24
18480530,8
18560829,20
18990608,28
18450513,8
18990401,28
19220406,56
18930110,32
19180910,28
18430908,16
19020213,36
18810305,20
18781026,20
18551126,16
18921102,36
19360316,19
19160315,47
19371014,36
19010809,28
18710519,16
18800814,16
18940515,32
19410617,12
18850511,36
18710203,8
18690628,16
19111018,87
19331228,24
19251002,67
18410824,24
18881030,24
19000510,40
19200419,44
18890814,16
19070730,36
19150401,36
19050228,44
18971007,36
19120430,55
18930410,28
18730717,12
19321214,20
18961026,36
19340731,20
18391025,16
18950227,24
19130819,40
18900910,28
19400203,28
18790328,20
18730909,12
18731127,24
18690514,16
19260227,71
19121019,80
18690420,12
19350809,8
18740530,16
18590131,12
18761222,12
19240129,48
19010529,44
19261015,51
19340810,19
18560521,12
18560222,12
19050614,40
18411026,20
19220411,108
18711016,16
19040323,32
18661024,20
18590221,20
18690929,16
19291011,49
18740715,8
19041201,52
19190708,46
19410301,31
19281102,71
19400118,23
19421204,13
18710704,12
19340514,20
19130513,59
18991010,40
18750721,16
18881120,28
18730419,16
18740831,16
18700613,16
19060517,44
18971026,40
19100802,44
19070516,40
18910514,20
19290308,52
18720406,16
18850414,20
18510121,12
18600102,16
18541018,12
18770329,20
18590622,16
19361007,44
18950508,28
18761118,20
19090319,52
19150920,36
18910506,32
19160119,28
18580501,8
18680418,12
19031124,56
18980524,40
19360609,28
19080513,93
19011121,34
19261104,65
19340922,35
18470115,8
18750809,16
18810601,16
19320205,20
18900702,16
19190728,47
18810408,16
18600125,12
19001119,48
18851103,32
19160222,35
19320416,28
19050802,28
18881107,28
18990306,32
18791129,20
19291125,47
18680814,12
19100627,40
19110929,71
18980420,28
1930101201,155
18760513,20
18820405,20
18710706,12
18920330,24
19130926,55
19110506,48
19371209,35
18710131,12
19151102,48
18971027,32
18430609,16
18920325,28
18890420,28
19360127,25
18761117,20
19071108,72
19201224,20
19000802,28
19160801,32
19401007,22
18850123,20
19090428,48
19200212,48
19300612,43
18530919,16
18790205,20
18540414,8
18840228,44
19220817,52
19010112,40
19361113,45
19160425,40
18800921,16
18760515,20
18700528,20
19140206,44
18730425,16
18531005,16
19001224,28
18940108,32
18740323,16
19020122,36
19201214,51
19400926,20
19230111,49
18740328,20
18921114,28
18750625,16
19320315,36
18840715,16
18871101,24
18840122,20
19000726,28
19310609,30
18920704,28
18900609,24
19160105,32
19020607,40
18591005,20
19030124,40
19050908,48
18870323,24
19340115,20
19290522,39
18960818,28
18431020,20
19360420,25
18721011,16
18890108,24
18741127,20
19021216,32
19050503,44
18530729,12
19100411,56
18381120,20
19060918,56
18851109,32
18711003,16
19330601,20
18770726,16
19150930,36
18441112,24
18760901,20
19111223,24
19100820,40
18831005,24
18910722,20
18890305,20
18850411,20
18610927,16
18741204,16
18490313,16
19410418,19
18901011,28
19140303,52
18520525,12
19090316,68
19010713,32
18760218,16
18870309,24
18671014,12
19310506,22
18970811,28
18770222,16
18800414,20
19300217,27
18950531,16
19330330,36
18880824,16
18810615,24
18980404,32
18421206,28
18810224,16
18530930,20
19241222,39
19100816,44
19341008,16
18590117,16
19190813,60
18601026,24
18780905,20
19120504,64
18960330,28
18491218,16
18980131,40
18991130,36
19310806,19
18650102,16
19091014,68
19410211,34
18960512,20
18940104,24
19040506,32
18500215,12
19440819,12
18981203,60
18500101,12
19081107,72
18460901,20
19241204,102
18490605,12
18880124,20
19210209,76
18910624,24
18850813,12
19040712,36
19321224,12
18680526,16
18430721,24
19300319,45
19250525,59
19010111,36
19340907,19
18740109,16
18370526,8
19320402,35
19340713,20
19120528,44
18870325,20
19001019,40
19290924,47
18950202,20
18810204,20
18940110,32
19111121,95
19271012,50
18720109,16
18841208,24
19421217,12
18581022,20
19280228,61
19080416,44
19380411,26
19211025,83
19200623,72
19050729,32
18830529,16
19340611,20
18780611,12
18851117,36
19250218,51
19400919,20
18690614,16
19151208,47
18920519,20
19150424,48
18680109,12
18801204,20
18791013,24
18881212,24
19220623,56
19010119,40
18920531,24
18770414,16
19271108,89
18420419,8
18680725,8
19050125,48
19240822,88
19190104,36
19201127,95
19150727,36
19130623,44
19360515,27
19190919,67
18500111,8
18911005,28
18740414,12
18400825,16
19040208,44
18970728,28
19040902,32
19060914,52
18680902,12
18790218,20
18870214,28
19290314,54
19400418,16
18531219,12
18690415,12
18920301,32
19130307,55
18960921,32
18470629,16
18900522,20
19060227,44
18781128,20
18641128,24
18530105,10
18860726,24
18780209,16
19350227,36
18791009,20
19230905,24
18920122,28
19371106,50
18790108,16
19060628,40
19121005,87
18890208,20
18791020,16
19110210,48
18851116,36
18630615,16
18850624,20
18881026,24
18900314,28
18611111,24
18921116,32
19201122,103
18610531,20
19270208,51
19161120,67
18560609,16
19340914,36
19121116,87
18810301,16
18760504,16
18810119,20
19080403,56
19321102,42
18970201,32
18790129,16
19060424,44
18861102,36
18850218,20
19150927,40
19390123,20
18470504,12
18670521,12
19011209,32
18801101,24
18390723,12
19090528,48
19320531,31
19120828,44
19230331,40
19350213,19
18550629,16
18650407,24
18860504,20
18410212,12
19270525,44
18491113,20
19220810,44
19320322,35
19250325,76
19140307,52
19040630,44
18810922,20
19050102,64
19181130,48
18871229,11
19220530,52
18931017,32
18400306,16
18590418,16
19360528,28
19140618,39
18950112,24
19210726,43
19291003,61
18661114,24
19360123,32
18890517,20
18730318,20
19130207,44
18810806,16
18490216,12
18860710,24
18630403,20
19010422,28
18831103,28
18690821,12
18770714,12
18841229,16
19230830,24
18651011,20
19070907,64
18690616,12
18560919,20
18820821,16
18450103,12
19171229,24
18370425,16
19150219,40
19061106,64
19141028,27
18870701,20
18830518,16
19210704,44
19040309,48
18550727,20
19280920,85
18490302,12
18630928,16
18981013,36
18690111,16
18710427,16
19040514,52
18840607,24
18670727,8
18440816,16
18810525,20
18890716,16
19270527,35
18980216,32
18430328,12
19071219,40
19010305,36
18461013,16
18441004,20
19150925,48
18680924,12
19330728,12
19110320,56
19360727,11
19210120,60
19270722,36
19061005,52
19420428,12
19120102,96
19311121,49
18900402,24
18710501,16
18690120,8
19231229,24
18801029,24
19201110,91
19151001,44
19141005,20
19201123,100
18730505,16
18710413,12
18830726,16
19220513,132
18680804,8
18670131,12
19260119,63
19090512,52
19020401,36
19250717,40
18590722,12
18490814,12
18901108,32
19100613,52
19101020,72
18870301,20
19310121,27
19130716,28
19370316,42
18560519,16
19331004,29
18710110,12
19440816,12
19110223,60
19320613,20
19211115,95
18771224,12
18440906,16
19320723,19
18880623,24
19130124,43
18471112,16
18560425,12
19251105,107
18890228,20
18820222,20
19051130,52
19290704,31
19290126,51
18980416,28
18420705,20
19000127,32
18961109,48
18871213,20
19030728,28
18980725,32
18790724,16
19120125,56
18871007,20
19050523,44
19020627,28
18550815,8
18891213,24
19210928,60
19350426,19
19230515,60
19121212,52
18390322,12
19290722,24
18980304,36
19170605,52
19240411,71
19241115,128
1922010101,76
19130205,52
18680227,8
18870523,24
18870813,20
19370430,33
18771026,20
18961023,40
18460825,20
18710513,12
18830407,20
19050616,36
18721108,20
19030909,36
18570506,8
19010531,28
18500816,16
18750825,16
18990823,24
18790227,20
18811128,28
19121112,75
18561126,20
18771211,16
18720530,12
18630126,20
18850420,24
18580517,12
18550723,12
18700827,28
19121012,95
18520413,16
19230709,35
18680204,8
18560613,16
19140427,52
19180411,20
19220113,63
18530401,16
19250821,56
19110221,56
18770405,20
18880207,20
19210606,44
18951007,40
18791105,24
19360107,21
19410113,19
19180130,32
18880507,28
18770625,16
18531107,16
19230724,31
19220314,68
19090914,60
19350810,20
18760818,12
18901014,32
18940411,16
18730225,16
18460504,12
18840710,16
19240614,59
19160630,48
19090916,64
18520420,20
19201130,96
19210906,68
19250529,60
18760708,12
19190527,60
19291105,77
19310418,44
18340314,8
19400319,28
18920324,28
1906010101,138
18800727,12
19171129,40
18801030,20
19161028,47
18881229,12
18691101,16
19310704,26
18440116,12
19180103,20
19201021,87
19320217,21
18451128,12
18561024,24
19280905,34
19401028,27
18770704,16
18990906,32
19400109,12
19300531,66
18570123,20
19211109,88
18941229,16
19280623,51
19340709,12
18610501,8
18810514,20
19370503,27
18890111,20
19080822,52
18350123,12
18960206,24
18460908,16
19160818,28
19101229,36
19250731,40
18611213,24
18930214,24
19010928,40
19000202,36
19151206,43
18450325,12
18770327,12
19150612,52
18860722,20
18820627,16
18931127,40
19281110,79
19050303,40
19130617,44
19101101,72
18871124,24
18940414,28
18690419,16
18381225,12
19250608,47
19330822,16
18861109,36
19020614,40
18500312,20
19310420,25
18880209,20
18810129,20
19390324,34
19220908,55
19340306,26
18940807,20
18560331,16
18630821,24
19330615,28
18551010,12
18790111,16
18890813,12
19260426,40
19240919,76
18690223,12
19370824,19
19070913,52
18990707,24
18590420,16
18540731,12
18680406,12
18920510,24
18970828,32
19341010,27
18740320,16
19210430,55
19210204,63
18410514,12
18670320,8
19250404,87
19280209,43
18710202,12
18910210,24
19060928,44
18390903,12
18930317,24
18650113,20
19350814,11
19350730,20
19260820,37
18480211,16
19100511,72
18790702,20
19001022,40
18380330,16
19210912,51
18611216,16
19370120,20
19221117,67
19130611,40
19380802,19
18810720,20
19340327,35
18700813,8
19151211,43
18960902,28
18610329,16
19020902,32
19190805,55
19180125,24
19260811,20
18711020,16
19401107,55
18470126,12
18590128,24
18380925,16
18490810,12
18951024,28
18541117,28
19370719,12
18690129,16
18580702,16
19340305,29
18650922,20
18760324,16
19150506,40
18770125,16
18631009,24
18970313,36
19260519,36
18990925,44
18760606,12
19280918,58
19130729,32
18740622,16
18970211,28
19090825,36
19000306,32
18610311,20
18890406,20
19260518,39
18690529,12
19020121,40
19250309,60
18781109,20
19120222,56
18851010,32
19311224,18
19131107,68
18690324,16
19260916,64
18950513,28
18820925,20
19351202,48
19250929,99
18490323,12
19221205,75
19180208,32
19010509,36
19370712,15
19300805,28
19440322,16
18610805,16
19250110,68
18841028,24
18850303,20
19010719,28
19360519,43
18910618,28
19401002,24
18390924,16
18820303,20
19040331,32
19050207,52
18781021,20
18671123,16
19060912,52
18851124,32
19241020,80
19010105,40
18801018,24
19270611,56
18540428,20
18980430,28
18800805,16
19020807,24
19311006,51
19180810,24
18810107,16
18900110,20
19330627,19
18940331,28
18960331,24
18941105,28
18970114,28
18670427,8
18640824,12
18680828,12
19090807,44
19060601,48
19150225,32
18790606,16
19361102,36
19351107,47
18910923,28
18970212,36
18631019,16
18891109,36
18801201,24
18840331,20
19031130,48
19231122,24
19030511,32
18770312,16
18460911,12
19040929,44
19021215,28
18670117,12
18880326,24
18980115,44
18340523,8
18530629,14
18671016,12
18840318,24
19000622,28
18911130,28
18930818,20
19031027,44
19130822,36
19030629,36
18840805,16
18780409,16
18480321,12
19170824,47
18480421,8
19120122,56
19070719,36
19000717,32
19220124,71
19261111,94
18350612,8
19230517,44
19231227,12
19290702,36
19350817,27
18940621,32
18380516,4
19000322,36
18580308,16
19121025,78
19130510,56
19150130,48
19000503,36
19150522,42
19180727,28
19310304,30
19160821,35
18991017,52
19170829,35
19001126,44
18731001,16
19410628,20
18450919,16
19300120,34
19310523,36
19320804,16
18910821,24
18590620,16
18681019,16
18790715,16
19150608,52
19231025,32
18380109,12
19070727,44
19110429,67
18651218,16
18630513,12
19231116,20
19261110,81
19060712,36
18880114,20
19060329,40
18430418,20
18840811,16
19060126,48
19290809,27
19161209,55
19001229,36
18560128,12
18940615,28
18631005,16
19270126,40
19090517,56
19210302,80
18990904,28
19151110,44
18770102,16
18821220,16
19171030,28
19180319,36
19210625,43
19211122,107
18691224,12
19060110,48
18970508,28
19331222,12
19070831,52
18880814,16
19180406,24
18811230,2
18690712,16
18930208,24
19210402,59
19100707,44
19230119,36
19111209,68
19390916,19
19250509,79
18420617,16
19120930,67
19151005,40
19420219,12
18780520,16
19140922,32
18890227,28
18961029,44
19221108,51
18510429,12
19350211,18
18911218,20
19230419,52
18601019,24
19200325,68
18851218,20
18720202,16
18770430,20
19351009,27
19380429,26
19270215,48
19280919,38
18910304,32
18930810,24
18680919,12
18770616,16
19240612,44
19141010,32
19260909,59
18650804,16
18711026,16
19151126,47
18750728,16
18540621,8
18880504,20
18690908,12
19030520,44
19180206,32
19340621,36
18881122,28
19090311,48
19060123,48
18710627,16
18630504,12
19331016,27
18760921,20
18760503,16
18990513,36
19230623,47
18631223,16
18871029,28
18950326,28
18720813,16
19120214,44
18810820,16
19101115,88
19310711,27
18670513,12
18811205,24
19230523,60
19180111,28
18610802,16
19171201,36
18880806,16
18800928,20
19160309,47
18540510,8
18610517,16
18831018,20
18481208,20
18740820,16
18540426,8
18540920,16
18840528,24
19261207,83
18810528,20
19220712,40
19270319,83
19030202,40
18990201,32
18710329,16
19421121,16
19350103,20
19400605,27
19230626,39
19100830,52
18820707,16
19030604,36
18501015,16
18671129,12
19060125,52
19190214,48
18870511,20
18680328,12
18760623,16
18700331,20
18720711,12
18670626,8
18750611,16
18790423,16
19110413,52
19141002,36
18831001,28
18790304,16
18650111,16
19250307,88
19210418,75
19290206,31
19200917,52
18741223,12
18700930,12
19240405,63
19031219,56
19190408,60
19271124,85
19041021,52
19220728,36
18931228,32
19270708,35
19240126,39
18860622,20
18570316,12
19090105,60
19080929,64
19400531,29
19090121,52
18770813,16
18730618,16
18640815,16
19310206,31
19000327,36
18870922,20
19291009,45
19001005,36
18671019,12
18980917,32
19070506,44
19341117,48
18821219,16
18580301,16
19370203,18
19070817,48
18840624,20
19050710,32
18870307,28
19190516,63
18720920,16
18560725,24
19121011,59
19160913,40
18930211,24
19400207,28
18940530,20
19061231,50
19000628,28
19381118,42
19230319,40
19260910,35
19390523,37
19160502,48
18670503,16
18970520,28
18950124,24
18390423,8
18640713,16
18790109,20
18740416,12
19200412,40
19070304,52
18900808,20
18431110,20
18670401,16
19030109,40
19110412,68
19210729,40
18441115,20
18550510,12
18560211,12
19181214,44
18520227,16
19160323,40
19220920,52
18831114,28
18671220,12
19440318,20
19361023,36
19321215,27
18830202,20
18540123,16
18980928,32
19051108,60
18730624,16
18790317,20
18741013,12
19110310,56
18900502,20
18600716,20
18870430,20
18540424,12
19011009,32
18991101,44
18560303,16
19251230,24
18740228,16
18810817,16
18790430,16
19421202,12
